symboling,normalized_losses,make,fuel_type,aspiration,num_of_doors,body_style,drive_wheels,engine_location,wheel_base,length,width,height,curb_weight,engine_type,num_of_cylinders,engine_size,fuel_system,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,Car_Price_category,num_of_doors_new,drive_wheel_new,engine_location_new,bore_new,stroke_new,horsepower_new,peak_rpm_new
3,,plymouth,gas,turbo,two,hatchback,rwd,front,96.3,172.4,65.4,50.2,2818,ohc,four,156,spdi,3.59,3.86,7,90,5314,23,30,Lowprice,two,rwd,front,3.59,3.86,90,5314
3,,plymouth,gas,turbo,two,hatchback,rwd,front,96.3,172.4,65.4,50.2,2818,ohc,four,156,spdi,3.59,3.86,7,135,5120,22,31,Lowprice,two,rwd,front,3.59,3.86,135,5120
3,,plymouth,gas,turbo,two,hatchback,rwd,front,96.3,172.4,65.4,50.2,2833,ohc,four,156,spdi,3.58,3.86,7,92,5300,23,25,Lowprice,two,rwd,front,3.58,3.86,92,5300
3,,plymouth,gas,turbo,two,hatchback,rwd,front,96.3,172.4,65.4,50.2,2833,ohc,four,156,spdi,3.58,3.86,7,134,5095,22,30,Lowprice,two,rwd,front,3.58,3.86,134,5095
3,,porsche,gas,std,two,convertible,rwd,rear,89.5,168.9,65,51.6,2800,ohcf,six,194,mpfi,3.74,2.9,9.5,207,5900,17,25,Highprice,two,rwd,rear,3.74,2.9,207,5900
3,,porsche,gas,std,two,hardtop,rwd,rear,89.5,168.9,65,51.6,2756,ohcf,six,194,mpfi,3.74,2.9,9.5,207,5900,17,25,Highprice,two,rwd,rear,3.74,2.9,207,5900
3,,volkswagen,gas,std,two,convertible,fwd,front,94.5,159.3,64.2,55.6,2254,ohc,four,109,mpfi,3.19,3.4,8.5,90,5500,24,29,Lowprice,two,fwd,front,3.19,3.4,90,5500
3,142,mercedes-benz,gas,std,two,convertible,rwd,front,96.6,180.3,70.5,50.8,3685,ohcv,eight,234,mpfi,3.46,3.1,8.3,155,4750,16,18,Highprice,two,rwd,front,3.46,3.1,155,4750
3,145,dodge,gas,turbo,two,hatchback,fwd,,95.9,173.2,66.3,50.2,2833,ohc,four,156,spdi,3.58,3.86,7,89,5498,25,31,Lowprice,two,fwd,front,3.58,3.86,89,5498
3,145,dodge,gas,turbo,two,hatchback,fwd,,95.9,173.2,66.3,50.2,2833,ohc,four,156,spdi,3.58,3.86,7,144,5486,25,24,Lowprice,two,fwd,front,3.58,3.86,144,5486
3,145,dodge,gas,turbo,two,hatchback,fwd,,95.9,173.2,66.3,50.2,2921,ohc,four,156,spdi,3.59,3.86,7,123,5281,19,26,Lowprice,two,fwd,front,3.59,3.86,123,5281
3,145,dodge,gas,turbo,two,hatchback,fwd,,95.9,173.2,66.3,50.2,2921,ohc,four,156,spdi,3.59,3.86,7,125,5215,21,32,Lowprice,two,fwd,front,3.59,3.86,125,5215
3,145,dodge,gas,turbo,two,hatchback,fwd,front,50,172.4,65.4,51.4,2734,ohc,four,119,spfi,3.43,3.23,9.2,92,5197,21,28,Lowprice,two,fwd,front,3.43,3.23,92,5197
3,145,dodge,gas,turbo,two,hatchback,fwd,front,50,172.4,65.4,51.4,2734,ohc,four,119,spfi,3.43,3.23,9.2,114,5500,20,31,Lowprice,two,fwd,front,3.43,3.23,114,5500
3,145,dodge,gas,turbo,two,hatchback,fwd,front,50,173.2,66.3,49.4,2370,ohc,four,110,spdi,3.17,3.46,7.5,91,5498,19,28,Lowprice,two,fwd,front,3.17,3.46,91,5498
3,145,dodge,gas,turbo,two,hatchback,fwd,front,50,173.2,66.3,49.4,2370,ohc,four,110,spdi,3.17,3.46,7.5,127,5241,22,30,Lowprice,two,fwd,front,3.17,3.46,127,5241
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,49.4,2328,ohc,four,122,2bbl,3.35,3.46,8.5,101,5079,23,24,Lowprice,two,fwd,front,3.35,3.46,101,5079
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,49.4,2328,ohc,four,122,2bbl,3.35,3.46,8.5,102,5396,21,27,Lowprice,two,fwd,front,3.35,3.46,102,5396
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,49.4,2328,ohc,four,122,2bbl,3.35,3.46,8.5,119,5295,24,25,Lowprice,two,fwd,front,3.35,3.46,119,5295
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,49.4,2328,ohc,four,122,2bbl,3.35,3.46,8.5,145,5421,19,30,Lowprice,two,fwd,front,3.35,3.46,145,5421
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,49.4,2370,ohc,four,110,spdi,3.17,3.46,7.5,120,5126,24,27,Lowprice,two,fwd,front,3.17,3.46,120,5126
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,49.4,2370,ohc,four,110,spdi,3.17,3.46,7.5,128,5321,19,27,Lowprice,two,fwd,front,3.17,3.46,128,5321
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2811,ohc,four,156,mfi,3.6,3.9,7,98,5293,24,26,Lowprice,two,fwd,front,3.6,3.9,98,5293
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2811,ohc,four,156,mfi,3.6,3.9,7,145,5000,19,24,Lowprice,two,fwd,front,3.6,3.9,145,5000
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2833,ohc,four,156,spdi,3.58,3.86,7,104,5023,22,30,Lowprice,two,fwd,front,3.58,3.86,104,5023
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2833,ohc,four,156,spdi,3.58,3.86,7,133,5327,22,24,Lowprice,two,fwd,front,3.58,3.86,133,5327
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2921,ohc,four,156,spdi,3.59,3.86,7,102,5015,20,28,Lowprice,two,fwd,front,3.59,3.86,102,5015
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2921,ohc,four,156,spdi,3.59,3.86,7,105,5296,19,29,Lowprice,two,fwd,front,3.59,3.86,105,5296
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,51.4,2734,ohc,four,119,spfi,3.43,3.23,9.2,92,5017,25,26,Lowprice,two,fwd,front,3.43,3.23,92,5017
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,51.4,2734,ohc,four,119,spfi,3.43,3.23,9.2,122,5385,22,25,Lowprice,two,fwd,front,3.43,3.23,122,5385
3,145,dodge,gas,turbo,two,hatchback,fwd,front,96.3,172.4,65.4,50.2,2811,ohc,four,156,mfi,3.6,3.9,7,98,5263,24,29,Lowprice,two,fwd,front,3.6,3.9,98,5263
3,145,dodge,gas,turbo,two,hatchback,fwd,front,96.3,172.4,65.4,50.2,2811,ohc,four,156,mfi,3.6,3.9,7,113,5185,24,31,Lowprice,two,fwd,front,3.6,3.9,113,5185
3,145,dodge,gas,turbo,two,hatchback,fwd,front,96.3,172.4,65.4,51.6,2403,ohc,four,119,spfi,3.43,3.23,9.2,93,5499,23,27,Lowprice,two,fwd,front,3.43,3.23,93,5499
3,145,dodge,gas,turbo,two,hatchback,fwd,front,96.3,172.4,65.4,51.6,2403,ohc,four,119,spfi,3.43,3.23,9.2,119,5005,24,26,Lowprice,two,fwd,front,3.43,3.23,119,5005
3,145,dodge,gas,turbo,two,hatchback,fwd,front,96.3,172.4,65.4,51.6,2403,ohc,four,119,spfi,3.43,3.23,9.2,123,5198,19,32,Lowprice,two,fwd,front,3.43,3.23,123,5198
3,150,mazda,gas,std,two,hatchback,rwd,front,95.3,169,65.7,49.6,2380,rotor,two,70,4bbl,,,9.4,101,6000,17,23,Lowprice,two,rwd,front,3.29,3.36,101,6000
3,150,mazda,gas,std,two,hatchback,rwd,front,95.3,169,65.7,49.6,2385,rotor,two,70,4bbl,,,9.4,101,6000,17,23,Lowprice,two,rwd,front,3.29,3.36,101,6000
3,150,mazda,gas,std,two,hatchback,rwd,front,95.3,169,65.7,49.6,2500,rotor,two,80,mpfi,,,9.4,135,6000,16,23,Lowprice,two,rwd,front,3.29,3.36,135,6000
3,150,saab,gas,std,two,hatchback,fwd,front,99.1,186.6,66.5,56.1,2658,ohc,four,121,mpfi,3.54,3.07,9.31,110,5250,21,28,Lowprice,two,fwd,front,3.54,3.07,110,5250
3,150,saab,gas,std,two,hatchback,fwd,front,99.1,186.6,66.5,56.1,2707,ohc,four,121,mpfi,2.54,2.07,9.3,110,5250,21,28,Lowprice,two,fwd,front,2.54,2.07,110,5250
3,150,saab,gas,turbo,two,hatchback,fwd,front,99.1,186.6,66.5,56.1,2808,dohc,four,121,mpfi,3.54,3.07,9,160,5500,19,26,Highprice,two,fwd,front,3.54,3.07,160,5500
3,153,mitsubishi,gas,std,two,hatchback,fwd,,95.9,173.2,66.3,51.6,2405,ohc,four,122,2bbl,3.35,3.46,8.5,95,5374,21,30,Lowprice,two,fwd,front,3.35,3.46,95,5374
3,153,mitsubishi,gas,std,two,hatchback,fwd,,95.9,173.2,66.3,51.6,2405,ohc,four,122,2bbl,3.35,3.46,8.5,143,5236,25,29,Lowprice,two,fwd,front,3.35,3.46,143,5236
3,153,mitsubishi,gas,std,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2921,ohc,four,156,spdi,3.59,3.86,7,121,5355,25,31,Lowprice,two,fwd,front,3.59,3.86,121,5355
3,153,mitsubishi,gas,std,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2921,ohc,four,156,spdi,3.59,3.86,7,137,5396,21,29,Lowprice,two,fwd,front,3.59,3.86,137,5396
3,153,mitsubishi,gas,std,two,hatchback,fwd,front,96,172.6,65.2,49.4,2328,ohc,four,122,2bbl,3.35,3.46,8.5,100,5185,20,27,Lowprice,two,fwd,front,3.35,3.46,100,5185
3,153,mitsubishi,gas,std,two,hatchback,fwd,front,96,172.6,65.2,50.2,2833,ohc,four,156,spdi,3.58,3.86,7,104,5049,21,28,Lowprice,two,fwd,front,3.58,3.86,104,5049
3,153,mitsubishi,gas,std,two,hatchback,fwd,front,96,172.6,65.2,50.2,2833,ohc,four,156,spdi,3.58,3.86,7,110,5316,19,30,Lowprice,two,fwd,front,3.58,3.86,110,5316
3,153,mitsubishi,gas,std,two,hatchback,fwd,front,96.3,173,65.4,49.4,2328,ohc,four,122,2bbl,3.35,3.46,8.5,88,5000,25,32,Lowprice,two,fwd,front,3.35,3.46,88,5000
3,153,mitsubishi,gas,std,two,hatchback,fwd,front,96.3,173,65.4,50.2,2926,ohc,four,156,spdi,3.59,3.86,7,129,5147,24,28,Lowprice,two,fwd,front,3.59,3.86,129,5147
3,153,mitsubishi,gas,std,two,hatchback,fwd,front,96.3,173,65.4,50.2,2926,ohc,four,156,spdi,3.59,3.86,7,136,5055,19,31,Lowprice,two,fwd,front,3.59,3.86,136,5055
3,153,mitsubishi,gas,std,two,hatchback,fwd,front,96.3,173,65.4,51.6,2365,ohc,four,122,2bbl,3.35,3.46,8.5,103,5346,24,25,Lowprice,two,fwd,front,3.35,3.46,103,5346
3,153,mitsubishi,gas,std,two,hatchback,fwd,front,96.3,173,65.4,51.6,2365,ohc,four,122,2bbl,3.35,3.46,8.5,128,5226,25,31,Lowprice,two,fwd,front,3.35,3.46,128,5226
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,,95.9,173.2,66.3,51.6,2365,ohc,four,122,2bbl,3.35,3.46,8.5,133,5398,23,28,Lowprice,two,fwd,front,3.35,3.46,133,5398
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,,95.9,173.2,66.3,51.6,2365,ohc,four,122,2bbl,3.35,3.46,8.5,138,5120,21,25,Lowprice,two,fwd,front,3.35,3.46,138,5120
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,front,50,172.4,65.4,50.2,2833,ohc,four,156,spdi,3.58,3.86,7,112,5384,24,27,Lowprice,two,fwd,front,3.58,3.86,112,5384
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,front,50,172.4,65.4,50.2,2833,ohc,four,156,spdi,3.58,3.86,7,123,5209,20,30,Lowprice,two,fwd,front,3.58,3.86,123,5209
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,49.4,2328,ohc,four,122,2bbl,3.35,3.46,8.5,104,5316,22,32,Lowprice,two,fwd,front,3.35,3.46,104,5316
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,49.4,2328,ohc,four,122,2bbl,3.35,3.46,8.5,133,5451,25,28,Lowprice,two,fwd,front,3.35,3.46,133,5451
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,front,96,172.6,65.2,50.2,2921,ohc,four,156,spdi,3.59,3.86,7,111,5243,21,30,Lowprice,two,fwd,front,3.59,3.86,111,5243
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,front,96,172.6,65.2,50.2,2921,ohc,four,156,spdi,3.59,3.86,7,131,5194,23,27,Lowprice,two,fwd,front,3.59,3.86,131,5194
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,front,96,172.6,65.2,50.2,2926,ohc,four,156,spdi,3.59,3.86,7,111,5257,23,24,Lowprice,two,fwd,front,3.59,3.86,111,5257
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,front,96,172.6,65.2,50.2,2926,ohc,four,156,spdi,3.59,3.86,7,128,5305,24,25,Lowprice,two,fwd,front,3.59,3.86,128,5305
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,front,96.3,173,65.4,49.4,2370,ohc,four,110,spdi,3.17,3.46,7.5,116,5500,23,30,Lowprice,two,fwd,front,3.17,3.46,116,5500
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,front,96.3,173,65.4,49.4,2370,ohc,four,110,spdi,3.17,3.46,7.5,145,5350,23,29,Lowprice,two,fwd,front,3.17,3.46,145,5350
3,186,porsche,gas,std,two,hatchback,rwd,front,94.5,168.9,68.3,50.2,2778,ohc,four,151,mpfi,3.94,3.11,9.5,143,5500,19,27,Highprice,two,rwd,front,3.94,3.11,143,5500
3,194,nissan,gas,std,two,hatchback,rwd,front,91.3,170.7,67.9,49.7,3071,ohcv,six,181,mpfi,3.43,3.27,9,160,5200,19,25,Lowprice,two,rwd,front,3.43,3.27,160,5200
3,194,nissan,gas,turbo,two,hatchback,rwd,front,91.3,170.7,67.9,49.7,3139,ohcv,six,181,mpfi,3.43,3.27,7.8,200,5200,17,23,Highprice,two,rwd,front,3.43,3.27,200,5200
3,197,toyota,gas,std,two,hatchback,rwd,front,102.9,183.5,67.7,52,2976,dohc,six,171,mpfi,3.27,3.35,9.3,161,5200,20,24,Lowprice,two,rwd,front,3.27,3.35,161,5200
3,197,toyota,gas,std,two,hatchback,rwd,front,102.9,183.5,67.7,52,3016,dohc,six,171,mpfi,3.27,3.35,9.3,161,5200,19,24,Lowprice,two,rwd,front,3.27,3.35,161,5200
3,256,volkswagen,gas,std,two,hatchback,fwd,front,94.5,165.7,64,51.4,2221,ohc,four,109,mpfi,3.19,3.4,8.5,90,5500,24,29,Lowprice,two,fwd,front,3.19,3.4,90,5500
